Key,Type,Desc,Vietnamese
skill_info_Intelectual,0,,"Dùng cho công tác nghiên cứu học thuật, giúp mở khóa công nghệ nhanh chóng hơn."
skill_info_Marksman,0,,"Gia tăng độ thiện xạ và sát thương khi sử dụng các loại vũ khí tầm xa (cung tên, nỏ)."
skill_info_Medicine,0,,"Dùng để cứu chữa chăm sóc vết thương cho người khác, tự băng bó và bào chế dược liệu, cất rượu thuốc."
skill_info_Melee,0,,Gia tăng uy lực sát thương tổng thể trong giao tranh cận chiến. Cấp độ cao cho phép sử dụng các loại vũ khí hạng nặng cao cấp.
skill_info_Mining,0,,"Kỹ năng chuyên dụng để đào bới địa hình, đục hầm và khai thác quặng khoáng sản."
skill_info_None,0,,Công việc phổ thông này không đòi hỏi bất kỳ kỹ năng chuyên môn nào.
skill_info_Smithing,0,,Rèn nên những món vũ khí và áo giáp kim loại có phẩm chất vượt trội. Đúc các thỏi kim loại nhanh hơn.
skill_info_Speechcraft,0,,"Khéo léo trong mặc cả giao thương, hòa giải, giúp đỡ và cổ vũ tinh thần người khác. Biến kẻ thù thành bạn hữu."
skill_info_Tailoring,0,,"Nâng cao tay nghề xử lý tơ sợi vải vóc và da thuộc, may dệt quần áo và chế tạo áo giáp da."
skill_level,0,,Cấp độ kỹ năng
skill_name_AnimalHandling,0,,Chăn Nuôi
skill_name_Botanical,0,,Nông Nghiệp
skill_name_Carpentry,0,,Mộc Công
skill_name_Construction,0,,Xây Dựng
skill_name_Culinary,0,,Ẩm Thực
skill_name_Intelectual,0,,Học Vấn
skill_name_Marksman,0,,Xạ Kích
skill_name_Medicine,0,,Y Thuật
skill_name_Melee,0,,Cận Chiến
skill_name_Mining,0,,Khai Khoáng
skill_name_None,0,,Kỹ Năng Cơ Bản
skill_name_Smithing,0,,Rèn Đúc
skill_name_Speechcraft,0,,Thuyết Phục
skill_name_Tailoring,0,,May Mặc
skill_name_Art,0,,Nghệ Thuật
skill_info_Art,0,,"Sáng tạo các kiệt tác nghệ thuật như hội họa, tranh điêu khắc"
produce_ites_at,0,, Sản xuất vật phẩm tại:
job_info_carpentry,0,,Chế tác vật dụng và vũ khí từ gỗ. Sản xuất tại:
job_info_construction,0,,"Xây dựng, tháo dỡ và tu bổ sửa chữa mọi công trình."
job_info_cooking,0,,Nấu nướng các món ăn và ủ thức uống. Bảo quản lương thực. Sản xuất tại:
job_info_crafting,0,,Lao động thủ công cơ bản chế tạo vật phẩm thông thường như gạch đất. Sản xuất tại:
job_info_harvesting,0,,Thu hoạch hoa màu từ đồng ruộng và hái lượm sản vật nơi hoang dã.
job_info_hauling,0,,Lao động vận chuyển phổ thông. Khuân vác tài nguyên và vật phẩm về kho.
job_info_hunting,0,,Săn bắn động vật được chỉ định.
job_info_mining,0,,Đào bới địa hình và khai thác khoáng sản tại các khu vực được đánh dấu trên bản đồ.
job_info_plantcropfields,0,,Gieo trồng và chăm bón cây giống trên các thửa ruộng hoa màu.
job_info_plantcutting,0,,Phát quang cỏ dại và đốn hạ cây lấy gỗ.
job_info_research,0,,Nghiên cứu suy ngẫm và biên soạn sách tri thức để phát triển khu định cư. Sản xuất tại:
job_name_patient,0,,Bệnh Nhân
job_info_patient,0,,Tĩnh dưỡng chờ chữa vết thương.
job_info_rest,0,,Nghỉ ngơi để vết thương hồi phục.
job_info_smithing,0,,"Rèn đúc vật phẩm, công cụ và khí tài từ kim loại. Sản xuất tại:"
job_info_tailoring,0,,May dệt quần áo và mũ nón từ vải vóc và da thuộc. Sản xuất tại:
job_info_tendwounds,0,,Băng bó chữa trị vết thương cho người khác. Cõng dân làng bị bất tỉnh về giường bệnh.
job_name_carpentry,0,,Mộc Công
job_name_construction,0,,Xây Dựng
job_name_cooking,0,,Nấu Nướng
job_name_crafting,0,,Chế Tác
job_name_harvesting,0,,Thu Hoạch
job_name_hauling,0,,Khuân Vác
job_name_hunting,0,,Săn Bắn
job_name_mining,0,,Khai Khoáng
job_name_plantcropfields,0,,Trồng Trọt
job_name_plantcutting,0,,Chặt Cây
job_name_research,0,,Nghiên Cứu
job_name_rest,0,,Dưỡng Bệnh
job_name_smithing,0,,Rèn Đúc
job_name_tailoring,0,,May Mặc
job_name_tendwounds,0,,Chữa Trị
job_name_basic,0,,Quản Gia
job_info_basic,0,,"Đảm đương các công việc cơ bản như khóa cửa, đóng cửa sổ, dập tắt đuốc, v.v."
job_name_animal,0,,Chăn Nuôi
job_info_animal,0,,"Thuần hóa, huấn luyện, mổ thịt, buộc dây dắt, phóng thích và thu hoạch sản vật từ động vật. Sản xuất tại:"
job_priority_High,0,,Ưu tiên: Cao
job_priority_Highest,0,,Ưu tiên: Cao Nhất
job_priority_Low,0,,Ưu tiên: Thấp
job_priority_Lowest,0,,Ưu tiên: Thấp Nhất
job_priority_None,0,,Ưu tiên: Không làm
job_priority_Normal,0,,Ưu tiên: Bình Thường
job_title_priorities_column,0,,"<sprite=""ctrl_left_click"" index=t> Tăng mức ưu tiên cho tất cả\n<sprite=""ctrl_right_click"" index=t> Giảm mức ưu tiên cho tất cả"
passion_1_info,0,,Dân làng sẽ nhận thêm gấp 2.5 lần điểm kinh nghiệm (XP) cho kỹ năng này.
passion_1_name,0,,"Đam mê <sprite=""passion_star"" index=t>"
passion_2_info,0,,Dân làng sẽ nhận thêm gấp 4 lần điểm kinh nghiệm (XP) cho kỹ năng này.
passion_2_name,0,,"Rất đam mê <sprite=""passion_star"" index=t><sprite=""passion_star"" index=t>"
job_name_train,0,,Luyện Võ
job_name_train_alt,0,,Huấn Luyện Chiến Đấu
job_info_train,0,,Rèn luyện kỹ năng chiến đấu bằng các loại vũ khí tầm xa và cận chiến.
job_name_art,0,,Hội Họa
job_info_art,0,,Sáng tạo các tác phẩm nghệ thuật tinh xảo. Sản xuất tại:
lb_self_tend,0,,Tự chữa trị
lb_self_tend_title,0,,Cho phép tự băng bó vết thương
lb_self_tend_info,0,,Dân làng sẽ tự băng bó vết thương của chính mình. Lưu ý rằng hiệu quả tự chữa trị chỉ bằng 25% so với khi được dân làng khác chăm sóc. Công việc Chữa Trị trong bảng phân công phải được chọn để dân làng có thể tự băng bó.
lb_self_tend_disabled_info,0,,Công việc Chữa Trị trong bảng phân công dân làng phải được kích hoạt để có thể tự băng bó.
job_overide_info,0,,<style=AltColor><b><size=18>Thiết lập ưu tiên cho công việc này chỉ có hiệu lực trong</style> <style=DefaultRed>Giờ làm việc</style></b></size>
job_name_urgenthaul,0,,Khuân Vác Khẩn
job_info_urgenthaul,0,,Chỉ ưu tiên vận chuyển những tài nguyên và vật phẩm được đánh dấu 'Khẩn cấp'.
job_name_fishing,0,,Câu Cá
job_info_fishing,0,,Đánh bắt các loài cá ven sông suối để bổ sung nguồn lương thực.
job_name_alchemy,0,,Giả Kim Thuật
job_info_alchemy,0,,Biến đổi và tinh chế các hợp chất vật liệu phục vụ muôn vàn mục đích sinh tồn và quân sự. Sản xuất tại:
job_name_firefight,0,,Cứu Hỏa
job_info_firefight,0,,Dập tắt các đám cháy bùng phát gần khu định cư. Nhanh chóng dẫm đạp dập tắt ngọn lửa ngay khi chúng còn nhỏ.
goal_preference_name_Resentful,0,,Bất mãn
goal_preference_info_Resentful,0,,Dân làng chỉ nhận 0.2x XP \nNhận hiệu ứng tâm trạng tiêu cực khi phải làm công việc này
goal_preference_name_Unwilling,0,,Miễn cưỡng
goal_preference_info_Unwilling,0,,Dân làng chỉ nhận 0.5x XP \nNhận hiệu ứng tâm trạng tiêu cực khi phải làm công việc này
goal_preference_name_Indifferent,0,,Thờ ơ
goal_preference_info_Indifferent,0,,Dân làng nhận 1x XP tiêu chuẩn
goal_preference_name_Eager,0,,Hăng hái
goal_preference_info_Eager,0,,Dân làng nhận gấp 2.5x XP \nNhận hiệu ứng tâm trạng tích cực khi làm công việc này
goal_preference_name_Passionate,0,,Đam mê
goal_preference_info_Passionate,0,,Dân làng nhận gấp 4x XP \nNhận hiệu ứng tâm trạng rất tích cực khi làm công việc này
goal_preference_name_Incapable,0,,Không thể làm
goal_preference_info_Incapable,0,,Dân làng không thể thực hiện công việc này
job_preferences,0,,Ưu Tiên Phân Công
goal_preference_name_PhysicalLabourPreference,0,,Lao động chân tay
goal_preference_name_MiningPreference,0,,Khai mỏ
goal_preference_name_ConstructionPreference,0,,Xây Dựng
goal_preference_name_CraftingPreference,0,,Chế tạo
goal_preference_name_HuntingPreference,0,,Săn bắn
goal_preference_name_PlantsPreference,0,,Nông nghiệp
goal_preference_name_SmithingPreference,0,,Rèn
goal_preference_name_CarpentryPreference,0,,Mộc
goal_preference_name_CookingPreference,0,,Nấu nướng
goal_preference_name_TailoringPreference,0,,May mặc
goal_preference_name_ResearchPreference,0,,Nghiên cứu
goal_preference_name_TendingPreference,0,,Chữa trị
goal_preference_name_AnimalPreference,0,,Chăn nuôi
goal_preference_name_ArtPreference,0,,Nghệ thuật
goal_preference_name_ViolencePreference,0,,Chiến đấu
goal_preference_name_RangedCombatPreference,0,,Chiến Đấu Tầm Xa
goal_preference_name_MeleeCombatPreference,0,,Chiến Đấu Cận Chiến
goal_preference_name_TradingPreference,0,,Giao thương
goal_preference_name_BardPreference,0,,Nhiệm vụ Người hát rong
goal_preference_name_PriestPreference,0,,Nhiệm vụ Linh mục
goal_preference_name_ShamanPreference,0,,Nhiệm vụ Tu sĩ Druid
goal_preference_name_FirefightPreference,0,,Dập lửa
goal_preference_info_FirefightPreference,0,,Dập tắt các đám cháy gần khu định cư của bạn. Dập tắt ngọn lửa khi chúng còn nhỏ bằng cách dẫm đạp lên chúng.
goal_preference_name_GaolerPreference,0,,Cai ngục
goal_preference_info_GaolerPreference,0,,Chăm sóc và quản lý tù nhân là nhiệm vụ của cai ngục. Cai ngục cũng lột bỏ tư trang của tù nhân mới và quản lý việc thả tự do cho họ.
goal_preference_name_FishingPreference,0,,Câu cá
goal_preference_info_FishingPreference,0,,Câu cá làm thức ăn.
goal_preference_name_ConvalescePreference,0,,Dưỡng bệnh
goal_preference_info_ConvalescePreference,0,,Nghỉ ngơi tĩnh dưỡng trong khi chờ vết thương lành lặn.
goal_preference_name_TrainingPreference,0,,Huấn luyện chiến đấu
goal_preference_info_TrainingPreference,0,,Luyện tập kỹ năng chiến đấu với vũ khí tầm xa và vũ khí cận chiến.
goal_preference_info_TradingPreference,0,,"Mặc cả, thương lượng và giao thương với các thương nhân."
goal_preference_info_BardPreference,0,,Biểu diễn ca múa tại các bữa tiệc và trong Đại Sảnh Đường trong giờ phân công của nhạc công
goal_preference_info_PriestPreference,0,,Chủ trì nghi lễ Hội Phục Hưng
goal_preference_info_ShamanPreference,0,,Chủ trì nghi lễ của Giáo phái Huynh Đệ Cây Sồi.
goal_preference_info_PhysicalLabourPreference,0,,"Lao động chân tay phổ thông, không đòi hỏi chuyên môn như khuân vác và quản lý kho"
goal_preference_info_MiningPreference,0,,Đào bới và khai thác tại các khu vực được đánh dấu trên bản đồ.
goal_preference_info_ConstructionPreference,0,,"Xây dựng, tháo dỡ và sửa chữa mọi công trình."
goal_preference_info_CraftingPreference,0,,"Gia công các vật phẩm cơ bản không đòi hỏi kỹ năng cao, ví dụ như đúc gạch."
goal_preference_info_HuntingPreference,0,,Săn lùng các loài động vật được đánh dấu.
goal_preference_info_PlantsPreference,0,,"Dùng để gieo trồng, chăm sóc, thu hoạch mùa màng và hái lượm thảo mộc, cây trái."
goal_preference_info_SmithingPreference,0,,Chế tạo vật phẩm kim loại
goal_preference_info_CarpentryPreference,0,,Chế tác vật phẩm và vũ khí từ gỗ. Sản xuất tại:
goal_preference_info_CookingPreference,0,,Nấu nướng các bữa ăn và đồ uống. Bảo quản thực phẩm. Mổ thịt gia súc.
goal_preference_info_TailoringPreference,0,,Chế tạo quần áo và mũ nón từ vải và da thuộc.
goal_preference_info_ResearchPreference,0,,Nghiên cứu suy ngẫm và ghi chép lại mọi thứ để dùng cho sự phát triển của khu định cư.
goal_preference_info_TendingPreference,0,,Băng bó vết thương cho người khác. Khiêng dân làng bất tỉnh về giường bệnh.
goal_preference_info_AnimalPreference,0,,"Thuần hóa, huấn luyện, giết mổ, dắt dây, thả về tự nhiên và thu hoạch tài nguyên từ vật nuôi."
goal_preference_info_ArtPreference,0,,Sáng tác nghệ thuật.
goal_preference_info_ViolencePreference,0,,Trực tiếp tham gia chiến đấu bằng cả vũ khí tầm xa lẫn cận chiến.
goal_preference_info_RangedCombatPreference,0,,"Sử dụng các loại vũ khí tầm xa như cung tên, nỏ hoặc vũ khí ném trong chiến đấu và săn bắn thú hoang"
goal_preference_info_MeleeCombatPreference,0,,Sử dụng các loại vũ khí cận chiến để giao tranh xáp lá cà
research_name_agriculture_lvl3,0,,Nông nghiệp III
research_name_agriculture_lvl2,0,,Nông nghiệp II
research_name_agriculture_lvl1,0,,Nông nghiệp
research_name_architecture_lvl1,0,,Kiến trúc
research_info_agriculture_lvl1,0,,Mở khóa các ô trồng trọt nhằm đảm bảo nguồn cung lương thực ổn định cho mùa đông sắp tới.
research_name_armor_production_lvl1,0,,Rèn Giáp I
research_name_armor_production_lvl2,0,,Rèn Giáp II
research_name_armor_production_lvl3,0,,Rèn Giáp III
research_name_axes_lvl2,0,,Rìu chiến
research_name_banners_lvl1,0,,Cờ trang trí
research_name_blacksmithing_lvl1,0,,Rèn đúc
research_name_brewing_lvl1,0,,Nấu rượu
research_name_chemistry_lvl1,0,,Hóa học I
research_name_chemistry_lvl2,0,,Hóa học II
research_name_clay_brick_production_lvl1,0,,Đóng gạch đất sét
research_name_clothing_production_lvl1,0,,May mặc
research_name_cooking_lvl1,0,,Nấu nướng
research_name_crossbows_lvl2,0,,Nỏ I
research_name_crossbows_lvl3,0,,Nỏ II
research_name_defensive_constructions_lvl1,0,,Công Trình Phòng Thủ
research_name_defensive_constructions_lvl2,0,,Công Trình Phòng Thủ II
research_name_defensive_constructions_lvl3,0,,Công Trình Phòng Thủ III
research_name_defensive_constructions_lvl4,0,,Công Trình Phòng Thủ IV
research_name_defensive_traps,0,,Bẫy phòng thủ
research_name_decorations_lvl1,0,,Công trình trang trí I
research_name_decorations_lvl2,0,,Công trình trang trí II
research_name_destiling_01,0,,Chưng cất rượu
research_name_fermenting_lvl1,0,,Lên men
research_name_fletchering_lvl2,0,,Làm cung tên II
research_name_fletchering_lvl3,0,,Làm cung tên III
research_name_furniture_lvl1,0,,Nội thất
research_name_furniture_lvl2,0,,Nội thất II
research_name_iron_constructions_lvl1,0,,Kiến Trúc Bằng Sắt
research_name_iron_smelting_lvl1,0,,Nung luyện quặng
research_name_maces_lvl2,0,,Chùy sắt
research_name_preserving_food_lvl1,0,,Bảo quản thực phẩm
research_name_preserving_food_lvl2,0,,Bảo quản thực phẩm II
research_name_research_tier_02,0,,Nghiên cứu II
research_name_research_tier_03,0,,Nghiên cứu III
research_name_shield_production_lvl2,0,,Chế tạo khiên II
research_name_shield_production_lvl3,0,,Chế tạo khiên III
research_name_steel_smelting,0,,Luyện thép
research_name_stone_block_production_lvl1,0,,Xẻ đá khối
research_name_swords_lvl2,0,,Kiếm
research_name_woodwork_lvl2,0,,Vũ khí gỗ II
research_name_woodwork_lvl1,0,,Vũ khí gỗ
research_name_cartography,0,,Bản đồ học
research_name_beekeeping_lvl1,0,,Nuôi ong
research_name_ice_production_lvl1,0,,Sản xuất băng
research_name_trophy,0,,Gắn thú chiến lợi phẩm
research_name_terraforming,0,,Cải tạo địa hình
research_name_terraforming_alt,0,,Kiến tạo cảnh quan
research_name_training_equipment_lvl1,0,,Dụng cụ huấn luyện chiến đấu
research_name_painting_01,0,,Hội họa
research_name_tapestry_01,0,,Thảm thêu
research_name_statues_stone_01,0,,Tạc tượng đá
research_name_statues_wood_01,0,,Chạm khắc gỗ
research_name_art_metal,0,,Thủ công kim loại
research_name_metal_art_01,0,,Mạ bạc
research_name_art_metal_02,0,,Mạ vàng
research_name_rugs_01,0,,Dệt thảm trải sàn
research_name_furniture_lvl3,0,,Nội thất III
research_name_furniture_lvl4,0,,Nội thất IV
research_name_religious_structures_lvl1,0,,Công trình tôn giáo
research_name_religious_structures_lvl2,0,,Công trình tôn giáo II
research_name_religious_structures_lvl3,0,,Công trình tôn giáo III
research_name_oil_press_lvl1,0,,Máy ép dầu
research_name_barrels_lvl1,0,,Thùng chứa gỗ
research_name_war_machines_lvl1,0,,Khí tài công thành I
research_name_war_machines_lvl2,0,,Khí tài công thành II
research_name_incendiary_ammunition,0,,Đạn dược gây cháy
research_name_library_structures_01,0,,Công trình thư viện I
research_name_library_structures_02,0,,Công trình thư viện II
