Key,Type,Desc,English
info_menu_faith,0,,"The amount of religious activity this settler requires. Settlers aligned farther from the center will need religious activities more often. If this need is not met, the settler will be unhappy."
menu_faith,0,,Religious Activities
faith_treshold_01,0,,Satisfied
faith_treshold_02,0,,No need for religious activities
faith_treshold_03,0,,Lacking
faith_treshold_04,0,,Deprived
entertaiment_treshold_01,0,,Satisfied
entertaiment_treshold_02,0,,No need for entertainment
entertaiment_treshold_03,0,,Lacking
entertaiment_treshold_04,0,,Deprived
alc_treshold_01,0,,Satisfied
alc_treshold_02,0,,No need for alcohol
alc_treshold_03,0,,Slightly lacking
alc_treshold_04,0,,Lacking
alc_treshold_05,0,,Deprived
religious_align_treshold_01,0,,"<sprite=""restitution_icon"" index=t> Restitutionist Zealot"
religious_align_treshold_02,0,,"<sprite=""restitution_icon"" index=t> Devout Restitutionist"
religious_align_treshold_03,0,,"<sprite=""restitution_icon"" index=t> Practicing Restitutionist"
religious_align_treshold_04,0,,"<sprite=""oak_brethren_icon"" index=t> Practicing Oak Brethren"
religious_align_treshold_05,0,,"<sprite=""oak_brethren_icon"" index=t> Devout Oak Brethren"
religious_align_treshold_06,0,,"<sprite=""oak_brethren_icon"" index=t> Oak Brethren Zealot"
religious_align_treshold_01_info,0,,This settler requires considerable religious activity to stay happy. They don't drink alcohol (Need for alcohol never changes). They require a Church of Restitution shrine or chapel for their religious observances.
religious_align_treshold_02_info,0,,This settler needs religious activities every few days. They require a Church of Restitution shrine or chapel for their religious observances.
religious_align_treshold_03_info,0,,"This settler needs just an occasional, quick prayer to satisfy their religious needs. They require a Church of Restitution shrine or chapel for their religious observances."
religious_align_treshold_04_info,0,,"This settler needs just an occasional, quick prayer to satisfy their religious needs. They require an Oak Brethren shrine or temple for their religious observances."
religious_align_treshold_05_info,0,,This settler needs religious activities every few days. They require an Oak Brethren shrine or temple for their religious observances.
religious_align_treshold_06_info,0,,This settler requires considerable religious activity to stay happy. They require an Oak Brethren shrine or temple for their religious observances.
menu_entertaiment,0,,Entertainment Activities
info_menu_entertaiment,0,,"The amount of entertainment activity a settler requires. If this need is not met, the settler will be unhappy."
menu_stomach,0,,Stomach
info_menu_stomach,0,,This indicates how well this settler’s stomach is. Drinking alcohol and eating raw food especially meat can cause stomach upsets. If this number reaches 0 the settler will vomit. Carcasses and rotten piles can make the stomach turn as well.
stomach_treshold_01,0,,Mild stomach ache
stomach_treshold_02,0,,Serious stomach ache
stomach_treshold_03,0,,Vomiting
religious_align_scale_info,0,,Religious alignment goes from left to right:
info_menu_blood,0,,The amount of blood a person or animal has. Losing blood can result in the villager losing consciousness or if it reaches 0% the settler will die.
info_menu_consciousness,0,,The amount of consciousness a person or animal has. Losing consciousness can result in loss of motor functions. If it reaches 0% the settler will faint.
info_menu_health,0,,"The amount of damage a person, animal or object can take before dying."
info_menu_hunger,0,,Food: The amount of nutrition that is consumed. If it reaches 0% the settler will enter starvation mode and eventually die.
info_menu_mood,0,,The settler's mood. If it reaches 0% the settler will leave.
info_menu_pain,0,,The amount of pain the settler is experiencing at that moment. Large amounts of pain will result in loss of consciousness.
info_menu_rot,0,,"Resource pile freshness. When it reaches 0%, this pile will become rotten."
info_menu_sleep,0,,Sleep: Amount of sleep the settler has had. If it reaches 0% the settler will faint.
info_menu_storage,0,,Storage amount: The amount of resources stored in this pile.
menu_health,0,,Hitpoints
menu_hit_points,0,,Hitpoints
mood_treshold_00,0,,Joyful
mood_treshold_01,0,,Neutral
mood_treshold_02,0,,Annoyed
mood_treshold_03,0,,Disillusioned
mood_treshold_04,0,,Rebellious
mood_treshold_05,0,,Broken
pain_treshold_01,0,,Annoying pain spike (Damage to consciousness)
pain_treshold_02,0,,Worrying pain spike (Damage to consciousness)
pain_treshold_03,0,,Serious pain spike (Damage to consciousness)
pain_treshold_04,0,,Alarming pain spike (Damage to consciousness)
pain_treshold_05,0,,Excruciating pain spike (Damage to consciousness)
sleep_treshold_00,0,,Well rested
sleep_treshold_01,0,,Well rested
sleep_treshold_02,0,,Competent
sleep_treshold_03,0,,Tired
sleep_treshold_04,0,,Exhausted
sleep_treshold_05,0,,Fatigued
menu_consciousness,0,,Consciousness
menu_mood,0,,Mood
menu_sleep,0,,Sleep
menu_blood,0,,Blood
menu_TemperatureHot,0,,Temperature Hot
menu_TemperatureCold,0,,Temperature Cold
menu_ReligiousAlignment,0,,Religious Alignment
menu_Inebriated,0,,Inebriated
menu_Canibal,0,,Cannibal
menu_character_age,0,,Age
menu_character_hight,0,,Height
menu_character_incapable,0,,Incapable of
menu_character_name,0,,Name
menu_character_surname,0,,Surname
menu_character_religious,0,,Religious Alignment
menu_character_societal,0,,Societal Alignment
menu_character_weight,0,,Weight
worker_attributes,0,,Attributes
worker_biography,0,,Biography
worker_health,0,,Health
worker_inventory,0,,Inventory
worker_mood,0,,Mood
worker_skills,0,,Skills
worker_social,0,,Social
worker_stance_aggressive_desc,0,,Settlers in aggressive stance will engage in combat if an enemy is in the line of sight
worker_stance_aggressive_title,0,,Aggressive
worker_stance_flee_desc,0,,Settler in flee stance will run away from any enemy in the line of sight
worker_stance_flee_title,0,,Flee
worker_stance_neutral_desc,0,,"Settler in neutral stance will not react to nearby enemies, but will fight back if attacked."
worker_stance_neutral_title,0,,Neutral
worker_drafted_stance_hold_ground_title,0,,Hold Ground
worker_drafted_stance_default_title,0,,Default
health_treshold_01,0,,Critical Condition
general_stats,0,,Attributes
menu_Pain,0,,Pain
mass_carried,0,,Mass carried
hud_lb_targeted_by,0,,Targeted by
menu_comfort,0,,Comfort
info_menu_comfort,0,,"The settler's comfort level. Better beds, chairs and clothes will result in a higher value. Increased comfort will give positive mood modifiers."
comfort_treshold_05,0,,Very Uncomfortable
comfort_treshold_04,0,,Uncomfortable
comfort_treshold_03,0,,Comfortable
comfort_treshold_02,0,,Very Comfortable
comfort_treshold_not_used,0,,Extremely Comfortable
menu_beauty_points,0,,Aesthetic Value
menu_beauty_points_on_ground,0,,on ground
menu_beauty_points_on_shelf,0,,on rack/shelf
menu_beauty,0,,Aesthetics
info_menu_beauty,0,,"The settler's requirement for beautiful surroundings. When settlers are around aesthetically pleasing items, like art, this will result in a higher value."
beauty_treshold_05,0,,Abysmal Surroundings
beauty_treshold_04,0,,Uninspiring Surroundings
beauty_treshold_03,0,,Pleasant Surroundings
beauty_treshold_02,0,,Beautiful Surroundings
stat_target,0,,Target
worker_overweight_slowdown,0,,This settler is over-burdened and so will move more slowly.
menu_Social,0,,Socialising
info_menu_social,0,,The settler's requirement for social interactions. Having your settler interact with others will fulfill their need for social interactions
social_treshold_02,0,,Deprived of company
social_treshold_03,0,,Lonely
birthday_pattern,0,,<age> (<birthday>. of <season>)
menu_malnutrition,0,,Satiety
can_not_draft_fist_fight_hour,0,,A brawling settler cannot be drafted.
selected_worker_is_fist_fight_hour,0,,The selected settler is brawling and won't take orders
hour_type_fist_fight_name,0,,Brawl
worker_action_BanishGoal,0,,Leaving
worker_action_RelocateResourcePileGoal,0,,Relocating piles
worker_action_attackgoal,0,,Attacking
worker_action_enemyselfdefensegoal,0,,Attacking
worker_action_carrytobedgoal,0,,Carrying wounded to a bed
worker_action_choptreegoal,0,,Cutting
worker_action_constructbuildinggoal,0,,Constructing
worker_action_deconstructgoal,0,,Deconstructing
worker_action_deliverbuildingmaterialsgoal,0,,Getting resources for construction
worker_action_delivercarpentryresourcecategorygoal,0,,Getting resources
worker_action_delivercarpentryresourcesgoal,0,,Getting resources
worker_action_delivercookingresourcecategorygoal,0,,Getting resources
worker_action_delivercookingresourcesgoal,0,,Getting resources
worker_action_delivercraftingresourcecategorygoal,0,,Getting resources
worker_action_delivercraftingresourcesgoal,0,,Getting resources
worker_action_deliverresearchresourcecategorygoal,0,,Getting resources
worker_action_deliverresearchresourcesgoal,0,,Getting resources
worker_action_deliversmithingresourcecategorygoal,0,,Getting resources
worker_action_deliversmithingresourcesgoal,0,,Getting resources
worker_action_delivertailoringresourcecategorygoal,0,,Getting resources
worker_action_delivertailoringresourcesgoal,0,,Getting resources
worker_action_delivercarcassdisposalresourcesgoal,0,,Getting resources
worker_action_deliverchemistryresourcesgoal,0,,Getting resources
worker_action_diggoal,0,,Mining/Digging
worker_action_drafted,0,,Drafted
worker_action_equipgoal,0,,Equipping item
worker_action_faintgoal,0,,Unconscious
worker_action_fleegoal,0,,Fleeing
worker_action_harvestgoal,0,,Harvesting resources
worker_action_hungergoal,0,,Hungry
worker_action_huntinggoal,0,,Hunting
worker_action_idlegoal,0,,Idle
worker_action_leavemapgoal,0,,Leaving
worker_action_plantcropsgoal,0,,Gardening
worker_action_productioncarpentrygoal,0,,Crafting wooden item
worker_action_productioncookinggoal,0,,Preparing food
worker_action_productioncarcassdisposalgoal,0,,Preparing Body
worker_action_productionchemistrygoal,0,,Producing
worker_action_productioncraftinggoal,0,,Producing
worker_action_productionresearchgoal,0,,Writing
worker_action_productionresourcecategorygoal,0,,Getting resources
worker_action_productionresourcegoal,0,,Getting resources
worker_action_productionsmithinggoal,0,,Crafting metal item
worker_action_productiontailoringgoal,0,,Tailoring
worker_action_productionworkergoal,0,,Producing
worker_action_repairbuildinggoal,0,,Repairing
worker_action_restgoal,0,,Convalescing
worker_action_sleepgoal,0,,Sleeping
worker_action_stockpilehaulinggoal,0,,Hauling to stockpile
worker_action_shelfhaulinggoal,0,,Hauling to stockpile
worker_action_tendwoundsgoal,0,,Tending wounds
worker_action_SelfTendWoundsGoal,0,,Tending wounds
worker_action_walktopositiondraftgoal,0,,Moving to location
worker_action_walktopositiongoal,0,,En route
worker_action_autoequipgoal,0,,Auto equipping
worker_action_faithgoal,0,,Praying
worker_action_changedoorlockdtategoal,0,,Locking/Unlocking Door
worker_action_delivercarpentryresourcedismantlegoal,0,,Getting item to dismantle
worker_action_deliversmithingresourcedismantlegoal,0,,Getting item to dismantle
worker_action_delivertailoringresourcedismantlegoal,0,,Getting item to dismantle
worker_action_delivercraftingresourcedismantlegoal,0,,Getting item to dismantle
worker_action_setuptrapgoal,0,,Resetting trap
worker_action_drinkgoal,0,,Drinking
worker_action_vomitgoal,0,,Vomiting
worker_action_entertainmentgoal,0,,Enjoying entertainment
worker_action_ChangeDoorLockStateGoal,0,,Locking/Unlocking Door
worker_action_changelockstategoal,0,,Stewarding
worker_action_burybodygoal,0,,Burying remains
worker_action_OperateTrebuchetGoal,0,,Operating Siege Weapon
worker_action_TradeGoal,0,,Bartering
worker_action_UninstallBuildingGoal,0,,Removing Building
worker_action_DeliverMoveBuildingResource,0,,Getting resources for construction
worker_action_formcaravangoal,0,,Forming Caravan
worker_action_incaravan,0,,Travelling
worker_action_productionanimalgoal,0,,Producing
worker_action_deliveranimalresourcesGoal,0,,Getting resources
worker_action_deliverfuelgoal,0,,Refueling
worker_action_slaughterAnimalGoal,0,,Slaughtering Animal
worker_action_tameAnimalGoal,0,,Taming Animal
worker_action_trainAnimalGoal,0,,Training Animal
worker_action_ropeAnimalGoal,0,,Roping Animal
worker_action_releaseAnimalGoal,0,,Releasing Animal
worker_action_releasePrisonerGoal,0,,Releasing Prisoner
worker_action_harvestAnimalGoal,0,,Harvesting Animal
worker_action_FollowGoal,0,,Moving to location
